k,seed,c_v,c_npmi,c_umass,topic_diversity,mean_top20_jaccard,mean_cosine_redundancy,mean_js_distance_redundancy,n_topics_0_studies,n_topics_1_study,n_topics_lt3_studies,n_topics_lt5_studies,margin_mean,prop_conf_lt_0.40,prop_conf_0.40_0.60,prop_conf_gt_0.60,model_path
3,13,0.4035853327788803,-0.07697905941821027,-1.240554934151009,0.8666666666666667,0.07261107261107261,0.46305984258651733,0.5501800337736402,0,0,0,0,0.6573007650475836,0.0,0.12121212121212122,0.8787878787878788,models\metadata\k03_seed13.model
3,14,0.3937336118461204,-0.1093487160844115,-1.5032145135452986,0.8833333333333333,0.06406406406406406,0.42649685343106586,0.5445426322307712,0,0,0,1,0.7404641005993075,0.0,0.10606060606060606,0.8939393939393939,models\metadata\k03_seed14.model
3,15,0.39303838477674935,-0.09741681690534075,-1.4956591774049546,0.9333333333333333,0.0346378767431399,0.4209108253320058,0.5538758988375442,0,0,1,1,0.7146026893171824,0.0,0.15151515151515152,0.8484848484848485,models\metadata\k03_seed15.model
3,16,0.38087210441993763,-0.09946857175178785,-1.4718303299626434,0.9,0.05311789522315838,0.45823272069295246,0.5531846309293388,0,0,0,0,0.5812527846898747,0.0,0.2878787878787879,0.7121212121212122,models\metadata\k03_seed16.model
3,17,0.36863262447593675,-0.12446588835592114,-1.498057252480273,0.9,0.05263157894736842,0.3828979233900706,0.5515734290177166,0,0,0,0,0.6863484085416448,0.0,0.09090909090909091,0.9090909090909091,models\metadata\k03_seed17.model
3,18,0.4437384877378629,-0.07179558280799371,-1.404006958530572,0.9,0.05405405405405406,0.37302663922309875,0.5616500909318464,0,0,0,0,0.6714754539358788,0.015151515151515152,0.13636363636363635,0.8484848484848485,models\metadata\k03_seed18.model
3,19,0.430848333863777,-0.09925579816502927,-1.3786655411310589,0.8833333333333333,0.07212475633528265,0.35534724593162537,0.5768237382384088,0,0,0,0,0.6597167019801529,0.030303030303030304,0.21212121212121213,0.7575757575757576,models\metadata\k03_seed19.model
4,0,0.41747864207113133,-0.08415317452271812,-1.137419996182241,0.8125,0.08769150874414032,0.42984246214230853,0.5813377024686357,0,0,0,1,0.6448295111935515,0.0,0.16666666666666666,0.8333333333333334,models\metadata\k04_seed00.model
4,1,0.3848605092930637,-0.1263865980210318,-1.8019898873566995,0.85,0.05859097964361123,0.34594667702913284,0.6059789057006961,0,0,0,1,0.6508485220252954,0.045454545454545456,0.16666666666666666,0.7878787878787878,models\metadata\k04_seed01.model
4,2,0.39991658199657487,-0.09101207043252169,-1.2367391002723391,0.825,0.08299773934448858,0.43066474546988803,0.571057263913608,0,1,1,1,0.6905805518373668,0.0,0.18181818181818182,0.8181818181818182,models\metadata\k04_seed02.model
4,3,0.3966627473344478,-0.1278539988630148,-1.4730922794710963,0.8375,0.06901614641552722,0.38526929418245953,0.5718184617727299,0,0,1,1,0.7645418347339287,0.0,0.12121212121212122,0.8787878787878788,models\metadata\k04_seed03.model
4,4,0.39911867470686613,-0.09036430988731757,-1.325789347524338,0.825,0.07876273510948432,0.37426046778758365,0.5810477408730078,0,0,0,1,0.6647404448754749,0.015151515151515152,0.16666666666666666,0.8181818181818182,models\metadata\k04_seed04.model
